project,dissection_date,dissector,fish_species,fish_id,stomach_id,site,collection_date,prey_common_name,prey_wet_weight,prey_category,n_prey,prey_condition,notes,stomach_id_base,prey_wet_weight_g,prey_category_clean,has_weight,region,position,station
BOEM,45959,Sam P,Pinfish,PIN337,PIN337gc,EI1,45894,shell,0.1,"biomatter, very weird bone thing",1,3,,PIN337gc,0.1,biomatter,TRUE,East,Inner,1
BOEM,45961,Dalton,Pinfish,PIN339,PIN339gc,EI1,45894,shells/mush,<0.1,detritus,-,2,,PIN339gc,0.05,detritus,TRUE,East,Inner,1
BOEM,45961,Dalton,Pinfish,PIN342,PIN342gc1,EI1,45894,biomatter,<0.1,biomatter,-,1,,PIN342gc,0.05,biomatter,TRUE,East,Inner,1
BOEM,45962,Dalton,Pinfish,PIN343,PIN342gc2,EI2,45895,shells,<0.1,mollusca,1,4,,PIN342gc,0.05,mollusca,TRUE,East,Inner,2
BOEM,45961,Dalton,Pinfish,PIN344,PIN344gc,WO2,45895,sand/mush,0.4,detritus,-,1,,PIN344gc,0.4,detritus,TRUE,West,Outer,2
BOEM,45961,Dalton,Pinfish,PIN345,PIN345gc,WO2,45895,sand/mush,<0.1,detritus,-,1,,PIN345gc,0.05,detritus,TRUE,West,Outer,2
BOEM,45961,Dalton,Pinfish,PIN346,PIN346gc,WO2,45895,mush,<0.1,unidentifiable mush,-,1,,PIN346gc,0.05,unidentifiable mush,TRUE,West,Outer,2
BOEM,45964,Sam P,Pinfish,PIN347,PIN347gc,WO2,45895,eggs,0.3,biomatter,>50,4,mush,PIN347gc,0.3,biomatter,TRUE,West,Outer,2
BOEM,45964,Sam P,Pinfish,PIN348,PIN348gc,WO2,45895,eggs,0.3,biomatter,>50,4,mush,PIN348gc,0.3,biomatter,TRUE,West,Outer,2
BOEM,45964,Sam P,Pinfish,PIN349,PIN349gc,WO2,45895,eggs,0.1,biomatter,>50,4,mush,PIN349gc,0.1,biomatter,TRUE,West,Outer,2
BOEM,45964,Sam P,Pinfish,PIN350,PIN350gc,WO2,45895,fish bone?,0.1,biomatter,-,2,,PIN350gc,0.1,biomatter,TRUE,West,Outer,2
BOEM,45964,Sam P,Pinfish,PIN351,PIN351gc,WO2,45895,eggs/sand,0.5,biomatter,>50,4,mush ,PIN351gc,0.5,biomatter,TRUE,West,Outer,2
BOEM,45964,Sam P,Pinfish,PIN352,PIN352gc,WO2,45895,eggs,0.1,biomatter,>50,4,mush,PIN352gc,0.1,biomatter,TRUE,West,Outer,2
BOEM,45964,Sam P,Pinfish,PIN355,PIN355gc,WO1,45895,shrimp,0.5,crustacean,>20,3,,PIN355gc,0.5,crustacean,TRUE,West,Outer,1
BOEM,45966,Sam P,Pinfish,PIN357,PIN357gc,WO1,45895,shrimp,<0.1,biomatter,>10,2,mush,PIN357gc,0.05,biomatter,TRUE,West,Outer,1
BOEM,45966,Sam P,Pinfish,PIN358,PIN358gc,WO1,45895,shrimp,0.7,crustacean,>20,3,,PIN358gc,0.7,crustacean,TRUE,West,Outer,1
BOEM,45966,Sam P,Pinfish,PIN359,PIN359gc,WO1,45895,shrimp,0.5,biomattter,>20,3,,PIN359gc,0.5,biomatter,TRUE,West,Outer,1
BOEM,45966,Sam P,Pinfish,PIN360,PIN360gc,WO1,45895,shrimp/mush,0.1,unidentifiable mush,-,1,acid + no pic,PIN360gc,0.1,unidentifiable mush,TRUE,West,Outer,1
BOEM,45966,Sam P,Pinfish,PIN361,PIN361gc,WO1,45895,shells,<0.1,mollusca,2,4,tons of shells in intestines,PIN361gc,0.05,mollusca,TRUE,West,Outer,1
BOEM,45966,Sam P,Pinfish,PIN362,PIN362gc,WO1,45895,shrimp,3.9,biomatter,>50,3,needs to be seperated,PIN362gc,3.9,biomatter,TRUE,West,Outer,1
BOEM,45966,Sam P,Pinfish,PIN363,PIN363gc,WO1,45895,shrimp,0.6,biomatter,>20,3,,PIN363gc,0.6,biomatter,TRUE,West,Outer,1
BOEM,45966,Sam P,Pinfish,PIN364,PIN364gc,WO1,45895,shrimp,0.2,biomatter,>20,2,,PIN364gc,0.2,biomatter,TRUE,West,Outer,1
BOEM,45966,Gracie,Spot,SPO238,SPO238gc,EI1,45894,mush + sand ,0.1,detritus,-,1,,SPO238gc,0.1,detritus,TRUE,East,Inner,1
BOEM,45966,Gracie,Spot,SPO239,SPO239gc,EI1,45894,mush + sand ,<0.1,detritus,-,1,,SPO239gc,0.05,detritus,TRUE,East,Inner,1
BOEM,45966,Gracie,Spot,SPO240,SPO240gc,EI1,45894,mush + sand ,0.3,detritus,-,1,,SPO240gc,0.3,detritus,TRUE,East,Inner,1
BOEM,45968,Dalton,Spot,SPO245,SPO245gc,EI1,45894,mush,<0.1,unidentifiable mush,-,1,,SPO245gc,0.05,unidentifiable mush,TRUE,East,Inner,1
BOEM,45971,Sam P,Spot,SPO251,SPO251gc,WO2,45895,sand,<0.1,detritus,-,1,,SPO251gc,0.05,detritus,TRUE,West,Outer,2
BOEM,45971,Gracie ,Weakfish,WEF059,WEF059gc,EI1,45894,mysid ,0.2,biomatter,>100,4,crustacean based but could have other things in it so biomatter,WEF059gc,0.2,biomatter,TRUE,East,Inner,1
BOEM,45971,Sam P ,Weakfish,WEF062,WEF062gc,EI1,45894,mysid ,0.2,biomatter,>50,3,crustacean based but could have other things in it so biomatter,WEF062gc,0.2,biomatter,TRUE,East,Inner,1
BOEM,45971,Gracie ,Weakfish,WEF063,WEF063gc,EI1,45894,shrimp mush ,0.7,biomatter,-,1,crustacean based but could have other things in it so biomatter,WEF063gc,0.7,biomatter,TRUE,East,Inner,1
BOEM,45971,Sam P ,Atlantic Bumper,ATB101,ATB101gc,EI2,45894,mush ,0.1,unidentifiable mush,-,1,,ATB101gc,0.1,unidentifiable mush,TRUE,East,Inner,2
BOEM,45971,Gracie ,Atlantic Bumper,ATB102,ATB102gc,EO1,45894,mush ,0.3,unidentifiable mush,-,1,,ATB102gc,0.3,unidentifiable mush,TRUE,East,Outer,1
BOEM,45971,Sam P ,Atlantic Bumper,ATB103,ATB103gc,EO1,45894,mysid,0.5,biomatter,>100,4,,ATB103gc,0.5,biomatter,TRUE,East,Outer,1
BOEM,45971,Gracie ,Atlantic Bumper,ATB104,ATB104gc,EO1,45894,mush ,0.2,unidentifiable mush,-,1,,ATB104gc,0.2,unidentifiable mush,TRUE,East,Outer,1
BOEM,45971,Sam P,Atlantic Bumper,ATB105,ATB105gc,EO1,45894,mysid ,0.4,biomatter,>100,1,,ATB105gc,0.4,biomatter,TRUE,East,Outer,1
BOEM,45971,Gracie ,Thread Herring,THH154,THH154gc,EO1,45894,mush ,0.1,unidentifiable mush,-,1,,THH154gc,0.1,unidentifiable mush,TRUE,East,Outer,1
BOEM,45973,Sam P,Atlantic Bumper,ATB106,ATB106gc,WO2,45895,mysid,0.2,biomatter,>50,2,,ATB106gc,0.2,biomatter,TRUE,West,Outer,2
BOEM,45973,Sam P,Atlantic Bumper,ATB107,ATB107gc,WI1,45895,mysid,<0.1,biomatter,>20,2,,ATB107gc,0.05,biomatter,TRUE,West,Inner,1
BOEM,45973,Sam P,Atlantic Bumper,ATB108,ATB108gc,WI1,45895,mysid,<0.1,biomatter,>20,1,,ATB108gc,0.05,biomatter,TRUE,West,Inner,1
BOEM,45973,Sam P,Atlantic Bumper,ATB109,ATB109gc,WI1,45895,mysid,<0.1,biomatter,>20,1,,ATB109gc,0.05,biomatter,TRUE,West,Inner,1
BOEM,45973,Sam P,Atlantic Bumper,ATB110,ATB110gc,WI1,45895,mush,<0.1,unidentifiable mush,-,1,,ATB110gc,0.05,unidentifiable mush,TRUE,West,Inner,1
BOEM,45973,Sam P,Thread Herring,THH155,THH156gc,WI1,45895,mush,<0.1,unidentifiable mush,-,1,,THH156gc,0.05,unidentifiable mush,TRUE,West,Inner,1
BOEM,45973,Sam P,Moonfish,MOF113,MOF113gc,EI1,45894,shrimp,0.2,crustacean,>10,3,,MOF113gc,0.2,crustacean,TRUE,East,Inner,1
BOEM,45973,Sam P,Moonfish,MOF115,MOF115gc,WO2,45895,shrimp,0.2,crustacean,>10,3,,MOF115gc,0.2,crustacean,TRUE,West,Outer,2
BOEM,45975,Dalton,Moonfish,MOF116,MOF116gc,EI1,45894,shrimp larvae?,0.1,crustacean,-,2,,MOF116gc,0.1,crustacean,TRUE,East,Inner,1
BOEM,45975,Dalton,Moonfish,MOF118,MOF118gc,EI1,45894,shrimp,<0.1,crustacean,>1,3,,MOF118gc,0.05,crustacean,TRUE,East,Inner,1
BOEM,45978,Sam P,Moonfish,MOF122,MOF122gc,WI1,45895,shrimp,0.3,biomatter,>50,3,,MOF122gc,0.3,biomatter,TRUE,West,Inner,1
BOEM,45978,Sam P,Moonfish,MOF123,MOF123gc,WI1,45895,shrimp,0.2,biomatter,>50,3,probably crustacean but cannot fully tell ,MOF123gc,0.2,biomatter,TRUE,West,Inner,1
BOEM,45978,Sam P,Moonfish,MOF124,MOF124gc,WI1,45895,shrimp,<0.1,biomatter,>20,3,crustacean based but could have other things in it so biomatter,MOF124gc,0.05,biomatter,TRUE,West,Inner,1
BOEM,45978,Sam P,Moonfish,MOF125,MOF125gc,WI1,45895,shrimp,0.1,biomatter,>20,3,^^ ,MOF125gc,0.1,biomatter,TRUE,West,Inner,1
BOEM,45978,Sam P,Moonfish,MOF129,MOF129gc,WI1,45895,shrimp,0.5,crustacean,>50,3,,MOF129gc,0.5,crustacean,TRUE,West,Inner,1
BOEM,45978,Sam P,Moonfish,MOF130,MOF130gc,WI1,45895,shrimp,0.3,crustacean,>50,3,,MOF130gc,0.3,crustacean,TRUE,West,Inner,1
BOEM,45978,Sam P,Moonfish,MOF131,MOF131gc,WI1,45895,shrimp,0.1,crustacean,>20,3,,MOF131gc,0.1,crustacean,TRUE,West,Inner,1
BOEM,45980,Gracie ,Striped Anchovy,STA375,STA375gc,WO2,45895,pink mush ,<0.1,unidentifiable mush,-,1,,STA375gc,0.05,unidentifiable mush,TRUE,West,Outer,2
BOEM,45980,Sam P ,Striped Anchovy,STA385,STA385gc,WI1,45895,shrimp ,<0.1,biomatter,1,3,crustacean based ,STA385gc,0.05,biomatter,TRUE,West,Inner,1
BOEM,45980,Sam P ,Striped Anchovy,STA386,STA386gc,WI1,45895,mysid + mush ,0.1,biomatter,>100,2,,STA386gc,0.1,biomatter,TRUE,West,Inner,1
BOEM,45980,Gracie,Striped Anchovy,STA387,STA387gc,WI1,45895,mysid ,<0.1,biomatter,>50 ,3,,STA387gc,0.05,biomatter,TRUE,West,Inner,1
BOEM,45982,Dalton,Atlantic Bumper,ATB118,ATB118gc,WI2,45895,fish muscle?,0.1,biomatter,-,2,,ATB118gc,0.1,biomatter,TRUE,West,Inner,2
